date,Ticker,Open,High,Low,Close,Volume
2008-01-02,URI,17.789907577867336,18.362523411427254,17.18817502609042,17.246408462524414,2409400.0
2008-01-03,URI,17.79961807879836,18.10048351241327,17.479341494331074,17.721975326538086,2512300.0
2008-01-04,URI,17.51815770235204,17.576391140806237,16.770847087010992,16.829078674316406,2237900.0
2008-01-07,URI,16.935840660360277,17.15906332104594,15.780903207672822,15.936188697814941,2204600.0
2008-01-08,URI,16.02353685899504,16.198233496465036,15.179171320514273,15.23740291595459,2727000.0
2008-01-09,URI,15.402393624972298,15.402393624972298,14.674492219677342,15.082117080688477,2052800.0
2008-01-10,URI,15.004476072113595,16.25646659688019,14.98506492145345,16.081769943237305,2857100.0
2008-01-11,URI,17.430811936903662,17.537571405151095,16.295287488740463,16.693206787109375,4523200.0
2008-01-14,URI,16.770849006066125,17.236705460114045,16.334107423428076,17.071714401245117,1892900.0
2008-01-15,URI,16.916429756429842,17.256117465218814,16.372930533056937,16.615564346313477,1974500.0
2008-01-16,URI,16.51850971645163,16.83878626166642,16.091473705782235,16.547624588012695,1642900.0
2008-01-17,URI,16.58644693741034,16.60585808594511,15.344162123994984,15.557680130004883,2002400.0
2008-01-18,URI,15.6741433499143,16.110884937065226,15.237402688337879,15.547974586486816,1654400.0
2008-01-22,URI,14.897714487812895,15.819721742706912,14.393035780270514,15.43150806427002,1539900.0
2008-01-23,URI,15.140350194487805,16.256465356174445,15.140350194487805,16.14970588684082,1698600.0
2008-01-24,URI,16.17882166954813,16.644678115844727,15.674142927152335,16.644678115844727,1341800.0
2008-01-25,URI,16.702909867898857,16.93583994441421,16.042947488268634,16.363224029541016,1633100.0
2008-01-28,URI,16.324399028076137,16.838783264160156,15.945890955969196,16.838783264160156,961300.0
2008-01-29,URI,16.88731347254361,16.935841347149108,16.421456983225653,16.74173355102539,756900.0
2008-01-30,URI,16.53792233184734,17.421109303086343,16.5088056065546,16.90672492980957,1395400.0
2008-01-31,URI,17.275525412607507,17.954900777064104,16.819374545765985,17.692855834960938,1490000.0
2008-02-01,URI,17.84814020821421,18.67309542784553,17.61521200228575,18.488693237304688,1471000.0
2008-02-04,URI,18.3819383075748,18.44016990474171,17.809322357177734,17.809322357177734,898200.0
2008-02-05,URI,17.68315302483333,18.47899354943769,17.527867520312782,17.721975326538086,1533200.0
2008-02-06,URI,17.789908050353674,17.838434064188764,17.08141788192825,17.372577667236328,899200.0
2008-02-07,URI,17.129944806542362,17.595801228263838,16.916427742707235,17.38228416442871,1151000.0
2008-02-08,URI,17.275526550152733,17.809322043417275,17.14935778332239,17.644330978393555,693200.0
2008-02-11,URI,17.634623028727137,17.906373526032883,17.178472193285998,17.760791778564453,764400.0
2008-02-12,URI,17.886963309557245,18.168417543589126,17.61521279812223,17.770498275756836,898700.0
2008-02-13,URI,17.945197622486468,18.119894274107462,17.760795395647733,18.061662673950195,707400.0
