date,Ticker,Open,High,Low,Close,Volume
2008-03-19,V,13.155569836101701,15.256038969596931,12.160610772867118,12.492263793945312,708486000.0
2008-03-20,V,12.912361047569073,14.371634352099589,12.713368849934252,14.227917671203613,198985200.0
2008-03-24,V,14.8668995844581,14.968606312820185,13.045019383554369,13.20642375946045,149566400.0
2008-03-25,V,13.394360149377937,14.205804119939389,13.226322149719952,13.984702110290527,87092000.0
2008-03-26,V,13.869728222378363,14.256657562010098,13.613249938638322,14.141683578491211,43111600.0
2008-03-27,V,14.1615838141395,14.31414304748925,13.852040675903643,13.909526824951172,39829600.0
2008-03-28,V,14.01123613454565,14.026713209976602,13.743702866739325,13.876363754272461,24675200.0
2008-03-31,V,13.840986874580564,14.035556899026092,13.719380925591102,13.787922859191895,22157200.0
2008-04-01,V,13.942698075039507,14.07978113444105,13.334667328586042,13.622099876403809,60410800.0
2008-04-02,V,13.646416658064712,13.779077529907227,13.376671929422713,13.779077529907227,43836400.0
2008-04-03,V,13.69727229396074,14.656855233649582,13.668528791030141,14.482184410095215,100868000.0
2008-04-04,V,14.34952003488975,14.442382469376666,14.095252399330866,14.256657600402832,36394400.0
2008-04-07,V,14.393745397923714,14.54851786956808,14.154954741243866,14.38047981262207,28301600.0
2008-04-08,V,14.34951649714815,15.087996180108787,14.32961644502177,15.054830551147461,53925600.0
2008-04-09,V,15.132222521779445,15.194130816387913,14.506503411362608,14.54630184173584,48324400.0
2008-04-10,V,14.628110715218092,14.754138801403107,14.395952915305111,14.61705493927002,22372000.0
2008-04-11,V,14.426907063710232,14.76298139791208,14.426907063710232,14.61705493927002,26421600.0
2008-04-14,V,14.747507470685708,14.866902791529519,14.488818452294915,14.521984100341797,28443600.0
2008-04-15,V,14.656856220897016,14.714343230630385,14.15053228514421,14.227917671203613,23888000.0
2008-04-16,V,14.274344279306039,14.80277791321704,14.274344279306039,14.623685836791992,25136800.0
2008-04-17,V,14.650218330001323,14.979659822782734,14.59494283250028,14.822677612304688,22459600.0
2008-04-18,V,15.037143448587996,15.576631036436266,14.858049729674677,15.256033897399902,104099600.0
2008-04-21,V,15.362168804979968,16.02989615068726,15.222873455381205,15.691610336303711,58848000.0
2008-04-22,V,15.901655337713445,16.00778503928787,15.477139905164497,15.539048194885254,47357600.0
2008-04-23,V,15.687188776893949,15.853015303866927,15.408601426129103,15.494831085205078,37319600.0
2008-04-24,V,15.742468828250308,16.138241789247946,15.485991269702346,15.985682487487793,38086800.0
2008-04-25,V,16.80374941573161,16.821437977861116,16.34164711649857,16.60475730895996,101460000.0
2008-04-28,V,16.91430224024574,17.08897301482483,16.560539393510886,16.721942901611328,132517200.0
2008-04-29,V,16.394709611966316,17.88272476196289,15.698238145596736,17.88272476196289,197308400.0
2008-04-30,V,17.997702097612006,18.75165899687974,17.92473803697743,18.450960159301758,147543600.0
2008-05-01,V,18.658797109784498,19.377378589170526,18.550457605217265,18.882110595703125,116395600.0
2008-05-02,V,19.29999554319289,19.346426765003955,17.909263633889374,18.296192169189453,136648800.0
2008-05-05,V,18.318297313110637,18.904217852945163,17.869460597730043,18.80693244934082,70377200.0
2008-05-06,V,18.897584554532315,19.49013786738946,18.738390875425313,19.35305404663086,75913200.0
2008-05-07,V,19.640488009799224,19.863799780513826,19.381799114887777,19.567523956298828,100464800.0
2008-05-08,V,19.78862196229069,19.843897442632286,19.001499662026003,19.30219841003418,92836400.0
2008-05-09,V,18.972765004746073,19.162912889006257,18.245339110192504,18.320514678955078,94312000.0
2008-05-12,V,18.495183913040094,18.678698990547502,17.268067053652615,18.10825538635254,147471600.0
2008-05-13,V,18.092782767472947,18.462022819003028,17.862836412571752,18.214387893676758,53249600.0
2008-05-14,V,18.417805913842002,18.64996211061301,18.00876567247727,18.18122673034668,51400400.0
2008-05-15,V,18.247552455709343,18.33599361569722,17.933587940283456,18.185644149780273,36688800.0
2008-05-16,V,18.287351167258304,18.318305320686456,17.96675385523469,18.212177276611328,34066800.0
2008-05-19,V,18.190064317776027,18.736186633357303,18.16353315224153,18.422222137451172,45473200.0
2008-05-20,V,18.324931880327497,18.537189583164384,18.110464372193608,18.293977737426758,40702000.0
2008-05-21,V,18.28071184800583,18.44653833367828,17.803130759569537,17.876094818115234,41831600.0
2008-05-22,V,17.81419021970645,17.82082301060601,16.839131159355233,17.09339714050293,85283600.0
2008-05-23,V,16.76837345772608,17.09339364024616,16.609181448110967,16.881135940551758,42196400.0
2008-05-27,V,17.00715953890942,17.45378636871727,16.441139154943784,17.409564971923828,62776400.0
