date,Ticker,Open,High,Low,Close,Volume
2016-10-05,VST,11.752101775138609,12.11935495561169,11.384848594665527,11.384848594665527,569700.0
2016-10-06,VST,11.384849124484592,11.678651402343853,11.384849124484592,11.568475723266602,264900.0
2016-10-07,VST,11.6786527633667,11.6786527633667,11.5317516073173,11.6786527633667,110900.0
2016-10-10,VST,11.71537548897146,18.538939071863638,11.678650033423878,11.752100944519043,6300.0
2016-10-11,VST,11.825550649418416,12.119352862871903,11.752099745815178,12.009177207946777,158400.0
2016-10-12,VST,12.009177207946777,12.486605979928626,11.752099745815178,12.009177207946777,160500.0
2016-10-13,VST,12.119356188108167,12.119356188108167,11.752102970286707,11.825553894042969,265800.0
2016-10-14,VST,11.788827731684915,11.825553894042969,11.788827731684915,11.825553894042969,45500.0
2016-10-17,VST,11.862278655441175,11.862278655441175,11.825553894042969,11.825553894042969,20600.0
2016-10-18,VST,11.854931379476511,11.854931379476511,11.722720720176937,11.752100944519043,464300.0
2016-10-19,VST,11.568474398406845,11.752100976159335,11.568474398406845,11.744755744934082,140400.0
2016-10-20,VST,11.6786527633667,11.752103691631381,11.56847707144964,11.6786527633667,653900.0
2016-10-21,VST,11.495026168477281,11.605202561116725,11.384850476317805,11.53175163269043,27500.0
2016-10-24,VST,11.56847454443806,11.56847454443806,11.384847964367614,11.517059326171875,130300.0
2016-10-25,VST,11.392193066314276,11.443608283996582,11.20122125709456,11.443608283996582,6200.0
2016-10-26,VST,11.384849966658436,11.384849966658436,11.274674279431135,11.348124504089355,52300.0
2016-10-27,VST,11.27467472118668,11.27467472118668,11.135118098052168,11.164498329162598,271100.0
2016-10-28,VST,11.164498329162598,11.348124948722772,11.01759717361045,11.164498329162598,2185200.0
2016-10-31,VST,11.201223793170625,11.201223793170625,11.01759717361045,11.164498329162598,25900.0
2016-11-01,VST,11.017594337463379,11.017594337463379,10.944143428355043,11.017594337463379,11800.0
2016-11-02,VST,10.870693883445666,10.870693883445666,9.915835509136551,9.989286422729492,9900.0
2016-11-03,VST,10.09946209263908,10.136187549435551,9.989286422729492,9.989286422729492,122300.0
2016-11-04,VST,9.989286430443046,10.283088684082031,9.989286430443046,10.283088684082031,603600.0
2016-11-07,VST,10.35654067993164,10.466716361439039,10.35654067993164,10.35654067993164,2300.0
2016-11-08,VST,10.28309056836908,10.466717185661386,10.209639641260177,10.429991722106934,335100.0
2016-11-09,VST,10.209639249248157,10.393265859489887,10.209639249248157,10.319815635681152,106300.0
2016-11-10,VST,10.356540200879483,10.452025413513184,10.356540200879483,10.452025413513184,2629000.0
2016-11-11,VST,10.576891043660368,10.944144214627462,10.576891043660368,10.804588317871094,13400.0
2016-11-14,VST,10.797244933149509,10.98087155004144,10.576892852783203,10.576892852783203,121500.0
2016-11-15,VST,10.576888834121712,10.613614283642349,10.518128395080566,10.518128395080566,798600.0
2016-11-16,VST,10.540167282763905,10.540167282763905,10.35654067993164,10.35654067993164,65600.0
2016-11-17,VST,10.356541097825483,10.356541097825483,10.28309017353682,10.319815635681152,60400.0
2016-11-18,VST,10.35654067993164,10.393265440114174,10.20963883728191,10.35654067993164,728700.0
2016-11-21,VST,10.283088684082031,10.312468909445931,10.283088684082031,10.283088684082031,28000.0
2016-11-22,VST,10.319815635681152,10.319815635681152,10.319815635681152,10.319815635681152,100000.0
