date,Ticker,Open,High,Low,Close,Volume
2008-01-02,VZ,16.177391276368812,16.265831579431595,15.790460244836083,15.923121452331543,10865660.0
2008-01-03,VZ,15.945230155653414,16.210554034817783,15.923118954005014,15.996820449829102,9017975.0
2008-01-04,VZ,15.842051512722904,16.077894844936587,15.66516939001331,15.698334693908691,11886820.0
2008-01-07,VZ,15.764658361965566,16.05577807638668,15.757288966922962,15.974705696105957,16094216.0
2008-01-08,VZ,16.138475122123427,16.495783479340226,15.100044572130123,15.62856388092041,37362464.0
2008-01-09,VZ,15.632285054809573,15.82582718410302,15.077709958284201,15.807217597961426,26413894.0
2008-01-10,VZ,15.721612944848834,16.32829524742502,15.595065921363863,16.171972274780273,22965860.0
2008-01-11,VZ,16.05659702145018,16.26502875552595,15.63601498004721,15.818390846252441,17973929.0
2008-01-14,VZ,15.915154423372705,16.090086959937576,15.829548201101561,16.00075912475586,11108819.0
2008-01-15,VZ,15.81839011386503,15.99704587765826,15.673233446449618,15.695566177368164,13851371.0
2008-01-16,VZ,15.591344911218705,16.075201822454783,15.591344911218705,15.751389503479004,14502544.0
2008-01-17,VZ,15.769999364249744,15.87793680577036,15.144708959577633,15.226592063903809,22353786.0
2008-01-18,VZ,15.308476589834571,15.4089692925368,14.236548344123783,14.5491943359375,42585021.0
2008-01-22,VZ,13.845744254105274,14.329601337429716,13.69686597048403,14.080228805541992,33056198.0
2008-01-23,VZ,13.69686313674468,14.199329711455539,13.175786970542397,14.169553756713867,33403047.0
2008-01-24,VZ,14.203048752477962,14.60129941344381,13.931345115794057,14.229103088378906,19037186.0
2008-01-25,VZ,14.415198221728051,14.430086194058557,14.016947623440963,14.054166793823242,15000430.0
2008-01-28,VZ,13.882958541683415,14.214215609504558,13.27627773501329,14.184439659118652,24335262.0
2008-01-29,VZ,14.318428012457003,14.601297982649516,14.069055601775702,14.407755851745605,17621510.0
2008-01-30,VZ,14.37426221023172,14.50080925660618,14.173275277493323,14.232827186584473,15130686.0
2008-01-31,VZ,14.050449247331374,14.578970136692675,13.961121387495782,14.452423095703125,17948114.0
2008-02-01,VZ,14.608748360009258,14.698074712836767,14.340764738860791,14.422649383544922,14811045.0
2008-02-04,VZ,14.404033411649765,14.508249229173439,14.229102379503544,14.370535850524902,12338967.0
2008-02-05,VZ,14.232824164978851,14.266321726509027,13.696860138719737,13.708024978637695,19555425.0
2008-02-06,VZ,13.77502057566778,13.882956478667017,13.61125287288128,13.659638404846191,13926247.0
2008-02-07,VZ,13.600095181476762,13.763861449444212,13.432605777641408,13.752695083618164,19455698.0
2008-02-08,VZ,13.708027411895715,13.782467295669722,13.343274262735722,13.555427551269531,20048277.0
2008-02-11,VZ,13.547985278038736,13.71175305226644,13.332110336092022,13.69314193725586,11926989.0
2008-02-12,VZ,13.804798407513239,14.061615624584224,13.681974501222712,13.979732513427734,17249166.0
2008-02-13,VZ,14.050445610917716,14.482195300826312,14.002060079584927,14.389145851135254,26610563.0
2008-02-14,VZ,14.415199770790451,14.437532492130078,14.12488656048038,14.150940895080566,11414856.0
2008-02-15,VZ,14.124892746895005,14.14350234223656,13.964848097713308,14.080228805541992,12838460.0
2008-02-19,VZ,14.214216207465002,14.214216207465002,13.09762410457401,13.15345287322998,37163224.0
2008-02-20,VZ,12.926413272750382,13.253945702282584,12.394170793428042,13.116233825683594,77769553.0
2008-02-21,VZ,13.354438446615209,13.399102369592251,12.96735263503568,13.160896301269531,24896883.0
2008-02-22,VZ,13.213006229420968,13.492154666061207,13.157175933737522,13.47354507446289,18683053.0
2008-02-25,VZ,13.399105363893636,13.641033099639383,13.29488952032473,13.592647552490234,14010013.0
2008-02-26,VZ,13.555425889375654,13.771299244521586,13.40282452656996,13.700582504272461,15658137.0
2008-02-27,VZ,13.644753679570824,13.748969515240267,13.510763411741367,13.54426097869873,14250280.0
2008-02-28,VZ,13.3916572852584,14.0727794319775,13.358159724089942,13.838294982910156,23748788.0
2008-02-29,VZ,13.711750290570905,13.819686218916093,13.47726580173003,13.518206596374512,16159879.0
2008-03-03,VZ,13.521927998372515,13.618699072625642,13.365605025844172,13.507040023803711,16623381.0
2008-03-04,VZ,13.402822847318856,13.402822847318856,13.101343293878658,13.283719062805176,19710104.0
2008-03-05,VZ,13.380494117736816,13.581479509866446,13.216726383804724,13.380494117736816,14204219.0
2008-03-06,VZ,13.343273389193492,13.399103678591066,13.064126504870579,13.131121635437012,16115104.0
2008-03-07,VZ,13.026906633216527,13.235336786501877,12.93385715889677,13.056682586669922,16833226.0
2008-03-10,VZ,13.04551540859007,13.112512060117293,12.747758173997838,12.792421340942383,17866489.0
2008-03-11,VZ,12.997130755114881,13.183229704833316,12.751481419032825,13.10506820678711,18116504.0
2008-03-12,VZ,13.127396859668135,13.201835199750228,12.807306217940905,12.870579719543457,23024454.0
2008-03-13,VZ,12.729148576543798,13.064126510862076,12.546771253375619,12.904080390930176,16552575.0
2008-03-14,VZ,13.023178727284625,13.023178727284625,12.505824447539316,12.58770751953125,19586382.0
2008-03-17,VZ,12.409060422083083,13.008298112628673,12.338342907035956,12.88175106048584,16699328.0
2008-03-18,VZ,13.119954897266295,13.134842872619629,12.825918524704154,13.134842872619629,19273597.0
2008-03-19,VZ,13.175784891550034,13.332106347945295,12.904079727626456,13.07529067993164,20761899.0
2008-03-20,VZ,13.365604159063514,13.51076076102957,13.06412459470691,13.443765640258789,19425705.0
2008-03-24,VZ,13.622420362022401,13.875514402783768,13.466097393212362,13.760133743286133,13063730.0
2008-03-25,VZ,13.793634131044387,13.793634131044387,13.42888096938751,13.734082221984863,15571050.0
2008-03-26,VZ,13.689415128634531,13.689415128634531,13.261388542676308,13.45120906829834,19511292.0
2008-03-27,VZ,13.54054026572921,13.596369040743332,13.365607670596692,13.384217262268066,10880336.0
2008-03-28,VZ,13.41771112249027,13.536814909685637,13.332104895221578,13.343271255493164,11146953.0
